MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp3pm,RainToday,RainTomorrow
22.4,28.1,0.0,5.0,8.2,NW,65,NNE,ESE,11,72,86,3,7,23.2,No,Yes
19.5,28.7,9.0,3.0,3.0,ESE,70,W,ESE,17,84,62,8,7,28.1,Yes,Yes
19.7,31.1,12.8,5.8,10.0,WNW,48,W,WNW,15,83,26,1,5,31.0,Yes,No
21.8,26.5,0.2,8.0,7.4,SSE,43,NNW,SE,2,42,52,5,4,25.5,No,Yes
17.0,27.9,2.0,5.0,12.9,SE,33,WNW,ESE,17,62,45,2,3,26.6,Yes,No
19.3,28.3,0.0,7.6,10.7,SSE,43,W,E,4,67,59,5,4,27.7,No,Yes
19.1,24.8,10.8,7.6,0.8,S,59,SSW,S,24,87,55,8,7,23.5,Yes,Yes
19.6,26.1,3.6,9.6,6.8,SSE,56,S,SSE,31,59,56,6,5,23.9,Yes,Yes
19.9,27.0,1.8,8.8,8.1,SSE,37,SE,ESE,20,75,49,7,3,26.4,Yes,No
19.1,27.4,0.0,7.2,10.1,ESE,30,WNW,ESE,9,76,54,5,3,25.7,No,No
19.0,28.0,0.0,4.6,12.6,E,24,WNW,ESE,11,68,54,2,1,27.0,No,No
21.0,27.7,0.0,9.8,10.3,SSE,39,SSE,SE,26,70,47,6,1,27.3,No,No
19.6,28.5,0.2,7.6,12.7,NE,43,W,ENE,11,68,46,2,1,27.6,No,No
20.7,28.4,0.0,10.4,9.6,E,26,WSW,E,6,65,58,3,7,26.7,No,No
21.5,28.8,0.0,6.4,12.0,ENE,33,W,E,7,63,58,2,1,27.5,No,No
20.7,28.9,0.0,8.8,12.1,NNE,46,N,NE,9,60,54,1,1,27.7,No,No
21.1,32.5,0.0,9.6,10.4,SSE,48,NE,SSE,2,58,53,1,5,31.5,No,No
22.3,29.3,0.0,8.0,6.9,SW,31,W,ESE,15,75,62,7,3,27.4,No,No
21.5,27.9,0.0,7.0,10.8,SSE,48,SSW,SE,17,36,51,1,2,25.6,No,No
19.5,26.0,0.0,8.8,10.4,SSE,39,SSW,ESE,22,57,34,3,1,25.5,No,No
18.3,26.4,0.0,8.0,11.7,E,30,SSW,ESE,11,59,47,3,1,26.1,No,No
20.5,29.4,0.0,8.0,11.1,ENE,35,NW,ENE,9,70,60,4,1,28.6,No,No
23.1,29.3,0.0,9.4,5.9,S,52,SSW,S,24,75,52,7,5,28.8,No,Yes
21.4,27.0,6.0,8.2,4.8,E,37,S,ESE,9,89,67,6,4,26.6,Yes,Yes
20.8,28.8,1.2,3.8,11.6,ENE,39,W,ENE,11,71,59,1,6,28.0,Yes,No
21.8,29.7,0.0,9.4,12.4,NNE,43,N,ENE,9,62,51,1,1,28.2,No,No
20.9,29.5,0.0,11.0,12.3,NNE,46,NNE,ENE,11,60,58,0,1,28.4,No,No
21.9,32.8,0.0,8.4,12.2,NNE,44,NE,E,7,62,45,0,0,32.2,No,No
23.2,27.8,0.0,12.2,5.2,S,63,SSW,SE,28,67,60,1,7,26.7,No,No
22.5,27.5,0.0,6.0,10.0,ESE,33,ESE,ESE,17,60,55,7,5,25.2,No,No
20.7,28.1,0.0,8.0,10.1,E,28,W,E,11,62,53,1,1,26.3,No,No
20.5,27.7,0.0,11.2,5.7,ESE,31,W,SE,9,73,60,7,5,27.5,No,No
21.3,28.2,0.0,4.2,7.7,ENE,33,E,ENE,4,72,47,4,1,27.6,No,No
20.3,28.8,0.0,7.8,10.7,NNE,50,NNE,ENE,13,59,52,7,7,28.1,No,No
22.2,28.7,0.0,8.2,10.2,NE,46,NNE,NE,4,71,58,3,4,28.4,No,No
22.8,28.3,0.0,9.6,10.1,NE,39,N,NE,20,70,53,7,2,26.9,No,No
20.6,27.6,0.0,9.2,10.6,NE,41,NNE,NE,11,64,55,1,1,27.2,No,No
20.8,27.9,0.0,9.8,10.5,NE,46,N,NE,4,64,59,2,1,26.3,No,No
21.0,28.3,0.0,8.0,11.8,ENE,44,E,NE,7,71,57,2,1,26.8,No,No
22.4,28.1,0.0,8.8,10.8,ENE,33,NE,ENE,7,61,57,1,3,27.0,No,No
22.9,29.3,0.0,9.2,10.1,NNE,43,N,NE,13,71,55,4,4,29.1,No,No
22.0,30.6,0.0,8.0,6.5,SE,31,SSE,SSE,2,84,59,7,7,28.5,No,No
22.8,27.8,0.0,5.8,2.3,ENE,37,ENE,ENE,6,79,66,8,7,26.8,No,No
21.8,28.7,0.0,4.6,10.7,NE,43,WNW,E,9,73,60,1,2,27.6,No,No
22.6,27.7,0.0,9.0,7.7,ENE,30,NE,ENE,11,63,63,4,7,26.2,No,No
21.8,30.7,0.0,7.2,4.9,SSW,41,WNW,SE,9,84,54,7,6,29.9,No,Yes
19.9,25.6,16.8,7.0,4.5,SSW,44,SW,S,11,89,66,7,6,24.3,Yes,Yes
19.7,26.2,23.0,6.0,7.6,ESE,39,S,SSW,9,88,58,8,4,25.4,Yes,Yes
19.0,26.1,13.6,5.2,7.5,W,41,NW,E,4,92,59,7,4,25.5,Yes,Yes
19.6,28.2,3.4,5.6,4.4,SSW,52,NNE,NNE,11,71,67,7,7,26.4,Yes,Yes
16.2,24.4,4.8,5.4,11.0,W,44,WSW,SE,20,43,36,1,1,23.8,Yes,No
17.4,22.0,0.2,7.8,3.4,S,52,SSW,S,15,63,81,7,8,18.1,No,Yes
15.4,21.2,61.2,5.8,2.7,S,43,WSW,SSW,19,91,65,8,7,20.7,Yes,Yes
14.3,23.8,25.4,2.8,6.9,S,50,W,S,20,74,63,3,7,21.5,Yes,Yes
14.9,25.3,1.6,4.2,9.5,W,33,W,ESE,20,66,51,1,3,23.9,Yes,No
16.5,27.4,0.0,5.2,9.3,ENE,31,W,E,11,73,51,6,3,25.8,No,No
19.3,25.2,0.0,6.8,0.3,S,24,WNW,WNW,11,78,62,7,7,22.9,No,No
17.1,26.0,0.0,3.0,10.2,ENE,28,WNW,ENE,17,71,59,2,2,24.5,No,No
19.3,24.2,0.2,4.0,5.7,ESE,41,S,E,9,83,63,5,6,23.0,No,Yes
19.4,26.0,34.8,5.8,4.1,SSW,26,S,ESE,15,88,64,6,6,26.0,Yes,No
20.6,23.3,0.0,4.0,0.0,SSW,37,SSW,SSW,13,84,84,7,8,21.1,No,Yes
19.0,28.7,7.0,1.4,7.5,WNW,30,W,NW,17,81,31,1,6,26.8,Yes,Yes
16.5,25.6,1.2,6.8,10.6,SSE,39,W,SSE,20,51,42,1,2,24.7,Yes,No
16.6,25.6,0.0,5.4,10.2,NE,37,W,ENE,15,69,58,3,1,24.9,No,No
18.3,31.2,0.0,6.8,10.3,SSE,35,W,SW,19,63,19,7,3,29.7,No,No
19.5,25.2,0.0,6.8,6.7,SSE,35,SSW,ESE,17,74,64,6,2,23.3,No,Yes
18.7,23.5,94.4,3.4,0.8,ENE,33,SE,ESE,6,91,71,8,7,23.3,Yes,Yes
18.6,26.2,6.4,3.0,10.4,W,41,NNE,NNE,9,64,58,1,3,25.6,Yes,No
19.9,34.2,0.0,6.8,10.6,NE,43,ESE,NNE,7,54,46,1,1,29.3,No,No
19.9,20.5,0.2,8.4,0.0,SSE,43,SSE,SSE,26,59,54,8,7,19.9,No,No
17.7,20.6,0.0,4.0,0.0,ENE,31,W,E,13,71,70,8,8,20.5,No,No
16.0,25.0,0.4,1.2,9.5,ESE,26,WNW,SE,17,65,57,2,7,24.0,No,No
16.1,27.3,0.0,3.8,9.6,W,41,WNW,E,19,70,51,5,3,23.7,No,No
16.1,26.5,0.0,6.4,9.4,WSW,31,WNW,SE,15,51,46,3,6,24.1,No,Yes
17.4,22.9,8.2,5.6,5.7,S,35,SE,SSE,7,85,68,7,5,20.5,Yes,No
15.5,24.2,0.6,4.2,8.3,ESE,28,WNW,ESE,11,72,57,6,2,22.5,No,No
15.7,22.9,0.6,3.4,2.4,ENE,33,S,NE,6,88,62,7,7,22.3,No,No
16.5,24.6,1.0,3.4,9.9,NE,33,W,NE,2,66,51,6,5,24.2,No,No
16.6,25.5,0.0,5.0,9.3,SSE,28,W,ENE,7,69,49,6,7,24.7,No,No
19.1,23.2,0.0,4.6,3.2,SSW,43,SSW,SSE,15,73,77,7,7,20.5,No,Yes
15.1,24.2,2.0,3.0,7.6,SSE,37,W,SSE,17,75,68,6,7,21.2,Yes,Yes
16.9,23.9,15.0,5.0,6.9,W,24,W,ESE,13,83,68,3,7,22.2,Yes,Yes
16.7,25.5,15.8,3.4,10.3,E,22,W,E,15,82,66,3,2,23.2,Yes,No
17.3,24.5,0.0,3.4,10.5,ENE,30,W,NE,9,79,69,2,5,24.1,No,No
17.1,25.9,0.0,4.0,7.1,SSW,44,WNW,S,13,70,69,1,7,21.8,No,Yes
16.2,20.2,6.6,3.4,1.3,SSW,52,SSW,SSW,22,83,85,7,6,16.5,Yes,Yes
15.3,23.1,3.8,2.6,9.9,SSE,43,ESE,ESE,22,61,49,5,3,21.5,Yes,No
13.1,22.8,0.0,4.8,10.4,W,20,WNW,ESE,13,76,53,1,1,21.7,No,No
14.2,23.7,0.0,2.8,9.6,W,22,WNW,E,13,75,56,3,3,22.2,No,No
15.3,23.7,0.0,2.8,10.7,NE,35,WNW,NE,15,78,54,1,2,23.0,No,No
15.7,25.1,0.0,5.2,7.7,E,24,W,E,11,84,61,7,1,23.7,No,No
16.0,24.2,0.0,4.8,4.6,NE,26,W,NE,13,75,65,4,8,23.3,No,No
18.8,26.5,0.0,3.4,4.5,N,33,NE,WNW,4,74,54,8,6,26.0,No,Yes
18.1,26.1,2.8,3.4,4.7,NNW,44,N,N,19,86,55,7,5,25.4,Yes,No
13.9,21.3,0.0,4.8,6.1,W,41,NW,NE,7,56,60,0,7,21.2,No,No
12.8,26.4,0.0,3.4,10.4,NW,33,W,WNW,11,61,27,1,0,25.8,No,No
16.0,26.2,0.0,8.0,10.2,NNW,26,W,E,17,49,41,1,2,23.1,No,No
13.5,22.4,0.0,4.0,10.1,W,28,WNW,E,13,55,54,1,1,21.3,No,No
14.0,26.7,0.0,3.4,9.9,W,41,W,ESE,19,69,42,4,1,23.2,No,No
12.4,22.9,0.0,5.6,8.7,W,24,W,ENE,13,75,60,0,6,21.6,No,No
15.3,20.8,0.0,1.4,0.0,WNW,22,W,E,11,86,74,7,7,20.5,No,Yes
18.0,22.2,1.6,1.0,0.0,NW,43,NNE,NNE,11,76,72,7,7,21.8,Yes,No
17.3,24.6,0.0,4.4,9.7,NW,72,NW,WNW,20,51,35,1,1,23.8,No,No
12.6,23.1,0.0,8.0,7.5,W,43,WSW,WSW,9,51,21,1,6,21.3,No,No
13.7,24.5,0.0,6.0,9.1,W,46,NNW,WNW,15,52,35,2,6,23.3,No,No
13.9,25.9,0.0,4.0,10.0,WSW,30,WNW,WNW,13,60,32,1,1,25.6,No,No
12.4,26.6,0.0,7.2,10.2,W,28,WNW,ENE,19,62,50,0,0,22.3,No,No
13.2,24.4,0.0,2.2,5.2,W,30,W,N,20,42,41,6,5,22.4,No,No
13.6,22.9,0.0,3.2,9.1,ENE,28,W,NE,17,66,59,1,1,22.4,No,No
16.3,28.2,0.0,4.8,8.9,WSW,31,WNW,WNW,7,55,26,2,1,27.7,No,No
12.7,21.9,0.0,6.6,3.0,WSW,39,W,N,17,49,34,7,7,21.4,No,No
11.9,23.2,0.0,4.0,9.9,W,37,WNW,WNW,9,54,29,0,1,23.0,No,No
12.8,24.9,0.0,4.0,9.2,W,41,WSW,SE,19,53,51,0,1,22.2,No,No
13.6,21.5,0.0,3.4,4.4,W,24,W,E,13,72,56,6,7,20.8,No,No
14.5,22.0,0.0,2.0,9.1,NNE,24,W,E,13,82,66,1,4,21.8,No,No
15.2,26.8,0.0,4.0,9.2,WSW,61,NW,SSW,9,53,32,3,1,23.8,No,No
12.1,22.3,0.0,7.6,9.9,W,44,W,WSW,17,50,21,1,2,20.8,No,No
10.4,21.2,0.0,3.2,8.7,W,33,W,E,22,54,29,4,7,20.8,No,No
12.9,20.2,0.2,4.6,4.8,NW,48,NNW,NW,22,52,48,7,2,19.9,No,No
12.8,18.6,0.2,4.0,9.9,W,61,W,W,17,42,27,1,1,17.9,No,No
9.8,14.8,0.0,5.6,2.1,W,39,NNW,W,9,63,70,6,6,14.3,No,Yes
9.2,19.3,2.2,1.6,9.8,W,37,W,W,17,59,29,1,1,18.7,Yes,No
7.3,19.9,0.2,2.6,9.5,W,39,W,WSW,24,62,30,1,1,19.1,No,No
8.7,17.5,0.0,2.2,1.7,SE,35,W,SE,17,76,87,7,7,15.8,No,Yes
10.9,17.9,29.4,0.6,1.4,W,24,W,ENE,15,89,74,7,7,16.0,Yes,No
11.1,19.1,1.0,2.4,8.7,W,41,W,SSE,19,85,60,2,7,18.6,No,No
11.7,18.3,0.2,2.4,1.3,WSW,28,WNW,S,11,78,73,7,7,18.3,No,Yes
13.3,21.1,64.4,4.8,0.0,ENE,89,NNE,NE,13,91,82,8,8,18.8,Yes,Yes
16.3,19.7,93.8,4.8,0.0,ENE,96,NE,ENE,31,89,85,8,8,19.7,Yes,Yes
13.7,18.4,68.4,12.6,2.2,W,59,W,WSW,28,59,43,7,7,17.9,Yes,No
11.3,19.9,0.0,5.2,3.6,WNW,44,NNW,WNW,20,59,40,4,7,17.9,No,No
10.9,20.7,0.0,1.8,9.3,WNW,31,WNW,WNW,15,65,40,1,1,20.2,No,No
13.8,22.0,0.2,4.8,6.0,NW,59,NNW,WNW,31,62,32,7,1,21.6,No,No
13.1,21.4,0.2,6.2,9.1,W,35,WNW,WNW,15,64,41,1,1,20.8,No,No
10.1,19.8,0.0,3.2,8.7,WSW,54,W,W,24,53,34,1,5,19.3,No,No
7.9,18.1,0.0,5.4,8.3,SW,33,W,S,22,62,34,4,1,17.6,No,No
8.5,20.3,0.0,1.0,6.5,W,30,W,E,20,65,51,5,1,17.7,No,No
9.9,21.2,0.0,2.2,9.6,W,41,W,WNW,15,80,42,1,4,20.9,No,No
9.1,20.5,0.0,3.4,8.2,WNW,26,WNW,E,17,72,45,5,3,19.2,No,No
10.2,22.2,0.0,2.2,9.6,NNW,30,W,N,13,81,42,1,1,21.2,No,No
12.7,19.3,0.0,3.6,1.4,NNW,30,NNW,N,20,53,60,6,7,18.7,No,Yes
14.7,21.1,5.0,3.6,3.4,SSW,31,E,ESE,6,90,64,7,6,20.7,Yes,No
14.5,19.5,0.4,0.8,0.0,NNE,52,W,ESE,13,81,89,7,8,16.7,No,Yes
15.0,20.4,38.8,2.2,3.5,NNW,52,NNW,NW,9,76,52,6,6,17.9,Yes,No
14.9,18.4,0.0,6.0,5.5,NW,59,NW,WNW,22,56,38,7,4,17.8,No,No
12.8,19.7,0.0,4.4,9.0,W,50,NW,W,17,60,34,2,1,19.3,No,No
9.4,18.5,0.0,5.0,8.2,NNW,35,NNW,NNW,7,58,43,7,4,17.4,No,No
12.7,16.3,0.0,3.8,6.5,W,69,WNW,W,13,52,33,5,3,14.4,No,No
7.3,15.1,0.6,5.4,9.6,W,54,W,S,28,49,31,1,1,14.3,No,No
5.6,15.3,0.0,3.6,5.2,W,39,W,W,20,61,45,6,7,13.7,No,No
7.4,11.7,0.0,2.2,0.0,W,46,W,SW,26,74,74,8,8,11.0,No,Yes
7.7,17.3,2.4,1.4,8.9,WSW,46,W,SSW,31,57,36,1,1,16.9,Yes,No
6.7,18.8,0.2,4.0,9.6,W,31,W,N,22,66,33,1,1,18.6,No,No
8.2,18.2,0.0,2.8,9.5,W,37,W,W,24,62,36,1,1,17.8,No,No
6.5,18.1,0.0,3.6,9.5,W,24,W,ENE,17,72,42,1,0,16.5,No,No
6.4,15.6,0.0,3.4,7.5,W,22,WNW,SE,13,77,58,5,7,14.4,No,Yes
7.5,18.8,4.8,0.6,5.8,NW,46,W,NW,11,90,55,8,2,17.7,Yes,No
9.5,17.7,0.2,4.4,4.8,W,61,WNW,WSW,22,54,47,6,6,15.9,No,Yes
12.9,17.2,29.4,6.4,1.6,S,50,S,WSW,19,85,86,7,7,14.6,Yes,Yes
12.4,15.6,22.4,4.8,0.0,W,28,W,SSW,17,92,80,8,8,15.5,Yes,Yes
8.7,18.0,2.2,0.6,5.2,SW,30,WNW,S,20,88,64,3,5,16.4,Yes,No
10.5,17.9,1.0,1.8,7.3,W,30,WNW,E,13,90,69,3,3,16.7,No,No
11.8,18.6,0.0,3.2,0.3,NW,69,N,N,20,63,54,7,7,18.3,No,No
14.8,20.2,0.2,1.2,7.8,NW,54,WNW,NW,15,41,26,6,7,18.7,No,No
9.6,14.0,0.0,8.0,9.8,W,72,WNW,WSW,37,40,26,3,7,13.3,No,No
6.7,17.0,0.0,5.2,9.6,WSW,50,W,W,30,54,27,7,2,16.4,No,No
6.4,17.7,0.0,3.0,9.5,W,31,W,E,22,60,35,1,2,16.9,No,No
6.9,18.9,0.0,1.8,4.7,W,28,W,SSE,19,71,65,2,7,17.1,No,No
9.2,18.8,0.8,1.8,3.2,WNW,24,W,ESE,13,91,73,7,7,17.8,No,No
11.0,24.2,0.0,1.2,8.9,WNW,30,W,WNW,9,92,45,1,0,23.9,No,No
11.4,24.9,0.2,3.2,6.2,NW,20,W,NE,0,71,58,7,5,23.0,No,Yes
16.5,16.9,17.0,2.4,0.0,SW,35,S,WSW,9,91,90,8,8,16.2,Yes,Yes
13.9,19.3,20.4,1.8,2.6,W,31,W,NW,15,92,79,7,5,17.6,Yes,No
13.1,25.7,0.0,0.2,7.4,NNW,52,NNW,NW,30,66,44,6,4,25.1,No,Yes
14.5,17.4,6.0,7.6,10.0,WNW,69,WNW,W,44,35,31,1,1,17.0,Yes,No
7.8,14.3,0.0,4.0,5.4,WSW,46,W,NW,22,50,39,7,2,13.6,No,No
8.4,17.9,0.0,4.0,9.9,W,44,NNW,WNW,19,50,31,1,1,17.1,No,No
10.2,17.9,0.0,4.8,9.9,WNW,39,N,E,6,52,47,1,1,17.7,No,No
10.8,18.6,0.0,5.4,10.1,W,63,NW,WSW,19,53,32,2,3,18.5,No,No
8.8,19.4,0.0,4.0,10.1,WSW,48,W,WNW,19,57,34,1,0,19.0,No,No
7.3,18.5,0.0,4.0,10.1,WSW,50,W,WNW,24,61,34,1,2,17.6,No,No
8.7,19.8,0.0,4.2,10.0,W,33,W,ESE,26,63,50,1,3,17.9,No,No
10.4,20.9,0.0,2.8,3.2,W,24,W,WNW,15,75,37,7,2,20.5,No,No
10.9,18.4,0.0,2.2,0.7,W,22,WNW,W,6,66,54,6,8,17.0,No,No
11.5,15.8,0.4,1.0,0.9,SE,54,W,S,15,76,77,7,8,13.2,No,Yes
10.7,14.6,24.8,2.6,0.2,S,63,SE,SSE,31,77,89,8,8,12.6,Yes,Yes
9.7,16.2,4.0,3.2,2.7,SW,35,W,SSW,20,90,67,6,6,14.7,Yes,Yes
9.2,15.5,1.8,2.6,2.2,SSE,31,W,SE,17,78,71,7,7,14.7,Yes,No
10.3,16.4,0.6,0.6,2.6,W,33,W,ESE,15,80,64,7,6,15.9,No,No
8.7,19.7,0.0,2.6,10.8,W,28,WNW,E,22,75,52,1,1,17.9,No,No
8.1,19.1,0.0,2.0,6.9,NNE,28,W,NE,17,73,52,5,7,18.8,No,No
10.9,25.2,0.0,4.8,9.2,NW,44,NNW,NNW,17,52,33,3,3,24.6,No,No
11.2,20.3,0.0,6.2,10.6,W,46,W,WSW,17,48,30,1,1,19.6,No,No
7.1,19.4,0.0,6.4,8.6,NW,41,WNW,E,20,56,37,0,7,17.3,No,No
8.3,20.3,0.0,3.2,10.6,W,41,W,WSW,24,49,31,1,2,19.8,No,No
9.5,20.0,0.0,5.4,10.5,W,28,W,SE,20,52,46,1,1,17.6,No,No
8.9,19.6,0.0,3.2,10.1,NE,30,WNW,NE,17,72,54,1,1,19.2,No,No
9.8,20.3,0.0,4.0,10.5,ENE,24,W,ENE,13,75,59,0,0,19.6,No,No
10.6,24.2,0.0,3.8,10.2,ENE,24,W,ENE,15,63,35,1,6,22.7,No,No
11.6,22.9,0.0,4.6,10.5,N,31,W,ENE,15,62,40,1,1,20.7,No,No
11.2,24.3,0.0,4.8,10.0,NNE,48,W,NNW,11,66,37,0,6,22.4,No,No
11.0,17.9,0.4,6.6,10.7,WSW,59,W,WSW,19,51,35,1,3,15.7,No,No
8.2,20.4,0.0,5.2,10.7,W,39,W,WNW,24,48,32,1,1,19.9,No,No
9.5,13.8,0.0,3.0,0.2,W,35,WNW,W,15,66,67,7,7,12.2,No,Yes
8.5,18.4,1.8,0.6,6.8,SSE,37,WNW,SSW,19,69,57,1,7,15.4,Yes,Yes
11.8,14.7,2.4,3.2,0.0,S,43,SSE,ESE,11,79,90,8,8,13.7,Yes,Yes
9.0,17.3,52.8,5.2,6.7,W,48,SW,S,22,67,48,7,3,15.7,Yes,No
7.3,17.3,0.0,4.6,7.8,W,43,W,S,20,57,50,7,7,16.4,No,Yes
7.4,19.9,1.4,2.8,10.7,W,33,W,ENE,24,57,45,1,1,17.7,Yes,No
8.4,20.5,0.0,3.8,10.7,W,33,W,ESE,22,50,36,1,2,18.0,No,No
8.4,19.6,0.0,4.0,6.1,W,22,W,W,17,57,38,7,7,18.1,No,No
10.7,19.9,0.0,3.2,4.4,NNE,31,W,ENE,17,71,62,7,6,19.6,No,No
13.6,23.6,0.0,4.8,2.3,NNW,54,N,NNW,20,61,53,7,7,21.2,No,No
12.1,22.5,0.0,4.6,9.2,NE,28,W,NE,11,63,46,2,3,20.7,No,Yes
14.5,18.0,14.4,6.2,0.0,NE,31,SSE,SSE,6,90,91,8,8,15.9,Yes,Yes
15.4,20.5,23.4,2.2,9.1,WNW,65,WNW,WNW,33,50,39,4,5,20.1,Yes,No
10.1,21.3,0.0,5.6,10.9,WSW,39,WNW,ESE,11,48,33,1,1,19.2,No,No
10.0,21.2,0.0,3.4,11.1,ENE,26,W,ENE,20,55,54,0,0,19.0,No,No
10.0,20.5,0.0,5.0,10.8,E,24,WNW,ENE,13,66,58,0,0,20.2,No,No
12.2,22.0,0.0,3.2,8.2,NE,30,WNW,E,13,82,55,6,3,21.0,No,No
15.4,21.2,0.0,3.8,7.1,NE,41,N,NE,9,69,67,7,5,20.1,No,No
14.7,22.7,0.0,5.0,8.9,NNE,52,ENE,NE,6,61,60,6,4,21.2,No,Yes
14.1,22.7,1.2,7.4,9.3,NNE,57,NNW,W,26,54,31,2,7,21.8,Yes,No
13.0,21.0,0.0,6.2,8.7,W,33,WSW,ESE,17,44,53,1,6,17.6,No,No
12.4,20.9,0.0,4.2,9.7,W,28,W,E,20,47,53,3,3,18.3,No,No
16.0,20.2,0.0,5.6,1.5,SSW,30,SSW,S,15,73,69,8,7,18.9,No,Yes
16.0,24.6,5.8,1.8,3.9,NNW,37,NNW,N,6,86,55,8,7,23.1,Yes,No
14.1,22.1,0.0,6.6,8.1,W,41,NW,WNW,41,35,31,1,7,20.9,No,No
13.5,22.5,0.0,6.8,8.5,W,43,W,W,19,55,29,6,3,21.7,No,No
10.7,22.4,0.0,5.4,8.8,NNE,37,W,NE,6,52,44,1,7,19.2,No,No
14.2,17.8,0.0,6.6,0.0,WSW,30,W,W,17,66,79,8,8,15.1,No,Yes
13.1,21.4,13.4,1.0,10.1,W,59,W,W,30,53,38,1,1,20.6,Yes,No
10.0,20.6,0.0,6.4,8.7,WSW,28,WNW,NE,17,48,47,7,7,18.5,No,No
14.0,21.2,0.0,4.8,2.9,N,31,W,NE,9,61,78,7,8,16.8,No,Yes
13.5,20.1,2.0,4.0,4.1,WSW,56,W,W,20,54,63,3,7,17.0,Yes,No
15.2,22.0,0.6,3.0,8.2,SSW,61,WSW,SSW,17,55,48,6,2,21.5,No,No
12.5,22.3,0.0,4.8,10.1,W,30,WNW,ESE,13,55,63,1,1,20.6,No,Yes
13.6,22.1,3.4,5.2,2.1,WSW,41,W,SE,15,74,75,7,7,16.3,Yes,Yes
12.0,21.8,4.0,4.2,10.1,WSW,41,WSW,E,20,41,44,1,1,18.9,Yes,No
10.9,23.2,0.0,6.2,9.7,WSW,61,N,WSW,20,37,22,2,2,20.6,No,No
10.2,21.3,0.0,7.2,11.4,W,35,WNW,E,17,46,42,1,1,19.6,No,Yes
14.2,22.8,1.4,5.4,4.2,NW,56,NNE,N,11,76,50,8,2,22.3,Yes,No
12.3,20.1,0.4,7.2,8.6,NNW,67,NNW,NW,28,42,40,6,3,17.3,No,No
12.4,22.1,0.0,7.4,10.4,W,41,WNW,W,35,40,34,3,3,20.2,No,No
12.5,24.7,0.0,8.0,11.1,NE,41,NW,ENE,7,44,45,0,0,22.7,No,No
18.4,25.6,0.0,9.0,8.3,WSW,72,NNE,WNW,15,41,14,7,7,22.9,No,No
12.7,23.4,0.0,10.2,11.1,W,70,NW,W,17,34,25,1,1,23.0,No,No
11.7,23.7,0.0,11.0,11.0,SW,57,W,WSW,30,34,16,0,1,22.9,No,No
13.0,27.8,0.0,7.6,11.1,WSW,48,W,WSW,7,34,20,4,8,27.2,No,No
16.0,31.0,0.0,8.6,9.3,WNW,37,W,W,9,40,16,7,5,30.8,No,No
20.1,22.2,0.2,10.0,7.4,SSE,54,S,SSE,28,63,50,6,5,20.1,No,No
13.8,25.5,0.0,7.4,8.4,NE,52,W,NE,11,51,40,7,7,20.3,No,No
16.8,33.6,0.0,8.4,6.6,W,41,NE,WSW,9,37,24,6,7,31.8,No,Yes
12.3,21.3,3.8,10.2,11.4,WSW,61,WSW,SE,35,33,26,1,3,20.1,Yes,No
10.7,23.6,0.0,6.6,9.3,WSW,39,W,E,26,45,32,1,5,20.7,No,Yes
11.8,18.3,4.4,7.4,7.9,SSW,57,SSW,S,26,56,57,2,7,15.6,Yes,No
9.0,21.3,0.2,8.2,11.6,W,30,WNW,E,17,50,37,1,1,19.4,No,No
11.1,23.9,0.0,5.6,12.2,NNE,50,W,NE,11,57,36,0,0,23.0,No,No
15.9,29.0,0.0,10.0,11.0,NNE,56,N,NE,22,31,37,0,1,25.4,No,No
21.7,22.4,0.0,11.8,2.4,W,41,WNW,NNW,28,43,78,7,7,14.5,No,Yes
11.5,25.8,3.0,3.0,12.2,W,48,NNW,WNW,19,39,23,1,3,25.5,Yes,No
16.2,24.5,0.2,11.0,11.1,W,50,WSW,NW,24,30,20,3,2,22.9,No,No
16.4,21.6,0.0,8.0,10.3,NNE,44,ENE,NE,19,47,47,6,5,20.4,No,No
15.3,25.2,0.0,7.4,8.4,NNE,46,NNW,NE,20,55,55,5,7,23.3,No,Yes
16.1,18.0,11.8,8.4,4.1,WSW,57,SE,S,15,84,69,7,7,16.4,Yes,No
10.2,19.8,0.6,4.8,10.4,SSW,59,W,S,22,53,42,7,2,17.5,No,No
10.2,21.5,0.8,5.8,12.4,ESE,37,W,SSE,15,45,33,1,1,19.8,No,No
11.4,23.3,0.0,6.8,12.3,ENE,37,W,NE,13,56,46,7,1,22.8,No,No
14.3,27.0,0.0,7.8,8.5,ENE,26,W,E,11,52,34,7,7,25.8,No,No
18.4,21.7,0.0,8.0,6.2,SE,41,SSE,SSE,20,65,63,4,7,19.9,No,Yes
14.7,19.6,1.4,4.6,0.5,SSE,30,W,ESE,19,73,57,8,8,19.1,Yes,Yes
15.3,24.3,3.2,1.6,7.9,NE,41,W,NE,13,86,66,6,5,22.0,Yes,No
18.2,25.5,0.2,7.0,4.6,NW,50,NE,ENE,9,65,61,7,8,25.3,No,Yes
16.1,23.3,1.6,6.6,12.9,NNW,52,SSW,E,28,24,28,1,1,21.7,Yes,No
12.1,24.5,0.0,10.6,12.1,W,33,W,E,17,31,37,4,1,20.9,No,No
13.0,24.1,0.0,7.2,12.8,W,39,WSW,E,20,34,32,1,1,21.6,No,No
